Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-0.14247559280829772,0.07190053422126319,0.03695742774149214,-0.25800201859630784,-0.08768129984837289,-0.18975354563056673,-0.2334449266827025,-0.328267805910881,-0.18799655866275772,-0.061936449912649016,-0.003818558649483508,-0.012511341814087988
-0.14183771569903225,0.07196621998122188,0.03898670175588043,-0.259777315616838,-0.08682292966334039,-0.18779550409321186,-0.23145898051852548,-0.3258440341438954,-0.18435055369020287,-0.06157098084075281,-0.005164511045102985,-0.01357793165475191
-0.14124718821242435,0.07200574360674036,0.040842051338970675,-0.26140896264452995,-0.08604619495718746,-0.18598597560338465,-0.22921249808906954,-0.32348947841563447,-0.1806622868809139,-0.06112384508996231,-0.006602682345784215,-0.014752794236171445
-0.14073761697480658,0.07198916881819246,0.04240838040317644,-0.2628044098316338,-0.0854137671001774,-0.1844264471425696,-0.22646668918716942,-0.32124512571404057,-0.1768979097379895,-0.06052232530561839,-0.008214072220066605,-0.016118134919429625
-0.14033117521151872,0.07187465675546492,0.043636102789733115,-0.26392796729922835,-0.08498146173470936,-0.1831666777064927,-0.22302997852695702,-0.31915860277677854,-0.17309305476846504,-0.059707342659297835,-0.010043659557773841,-0.01771997458794562
-0.14004608326985077,0.07161328186323818,0.04452073887284103,-0.26478171520461863,-0.08480362863048194,-0.18221948213912922,-0.2188019131796446,-0.3173131772495439,-0.1693951112218637,-0.05864703135736034,-0.012076353625771367,-0.019560205478255915
-0.13989891784318498,0.07115829991539736,0.04508792399843286,-0.2653889265251512,-0.08492884128179776,-0.18156895161800884,-0.21380812402982158,-0.3158336096771382,-0.1660653716806968,-0.05734966162692755,-0.014225437308970464,-0.021596288922139318
-0.13990105820493384,0.07047842293969567,0.045386291299365576,-0.2657865434234625,-0.08538299381922443,-0.1811737400153879,-0.20821172262381396,-0.31485592198669965,-0.16342310790191453,-0.0558700782138037,-0.016347750209126412,-0.023748915992389093
-0.14005319917153655,0.06957155353722035,0.045480972185915465,-0.26602244090548866,-0.08614932778288933,-0.18097344621765465,-0.2022862430046063,-0.31447381446872236,-0.16174623281018774,-0.054304422196104624,-0.01828646913257167,-0.025916972856419827
-0.14034209568721193,0.0684717316562988,0.045443455204767724,-0.26615085903185853,-0.08716084524055652,-0.18089998399307822,-0.19635002403706728,-0.31469233294451815,-0.16117533218634605,-0.0527701531253129,-0.019920821708788655,-0.027995547495146822
-0.14074205284939828,0.06724380346285554,0.04533842761780898,-0.26622338260984063,-0.08831268980457763,-0.1808915836685364,-0.19068788657681843,-0.31541411810562703,-0.16166705556314623,-0.05137485872490871,-0.02119639494959146,-0.029894222138636857
-0.14122040651676596,0.06596807608779874,0.045212470169808866,-0.26627969049495664,-0.08948683097201215,-0.18090513658669247,-0.18549266305680667,-0.31645744109786655,-0.16300554680734297,-0.05018676369061274,-0.022127253891493014,-0.03155258595895213
