Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-146.7514754195113,68.47179671789426,26.861662613300545,-279.5855886475182,-103.34689536831966,-189.66104708268577,-251.77783170925062,-348.2316005570621,-182.06292760192648,-66.16286105001133,-3.596091765522914,13.69400737382786
-147.0784887803713,67.60510520186574,27.539306954524164,-282.00886761436243,-101.70068524882768,-196.8095529284171,-251.74235048149802,-346.39796192916407,-180.10167032013362,-65.72909226687555,-4.20199571700557,14.329248545866841
-146.98686650554822,67.66153189450222,27.107034268250214,-281.2799737894995,-101.89002799984647,-195.24729224662732,-251.7506373984736,-346.5943878769067,-180.5427439076154,-65.82345652429258,-3.9675804547453732,14.040884602195229
-146.64799187732638,67.21962206656364,27.547591651082854,-281.5456329029712,-101.5353782976291,-196.31368986930457,-251.80614940435322,-346.2409408897137,-181.23014307711605,-65.9259743740375,-4.3693398658224,13.742583096131877
-146.02673514526558,66.98248708161351,28.12292926920246,-281.99738054029496,-101.82213356915862,-194.43815271328697,-251.48598553367017,-346.6459992697387,-181.97163493597338,-66.21974503272632,-4.791287626149312,13.124076538777096
-145.27398223380848,66.7781781025476,29.23964227023311,-285.0725021620782,-101.64119422664152,-191.72192840129188,-249.69838943867876,-346.3379295981812,-178.66891147462982,-66.47400448664807,-5.48188998458484,11.50152930030536
-144.47965802387856,67.0485414661963,30.336074728288047,-287.94540830477933,-100.57044273933485,-188.15065555309604,-244.94535268673056,-344.2119652592218,-168.206965044728,-66.39505294928398,-7.008688119942541,6.752932830426874
-143.82028244288196,67.56390190284444,31.446226839153656,-290.9816883776148,-98.8627457526647,-185.55997839381317,-236.2942260217523,-338.97737552028013,-151.67719369315043,-65.4098638292304,-10.866604449676329,-0.91000330464829
-143.36656577628227,68.29616122952054,32.11429209759942,-293.1689492916051,-98.25813838714144,-181.6864375198372,-224.03984515345746,-332.3244883726123,-136.7698584922608,-63.46839804816222,-16.560660997932214,-7.910885753521397
-143.18826212680574,68.73937335729582,32.47078040786148,-294.01937210609805,-99.54121227214213,-178.40211919980442,-210.10560275004246,-326.74363587573885,-130.22106691248854,-61.12179556757171,-21.98301444948148,-10.958913331992557
-143.23876857860526,68.733558363157,32.42553990234767,-292.5202780959896,-102.61615576090945,-176.42761081299827,-197.35195259465158,-324.4770694797968,-133.03870383457752,-59.25732747669299,-25.06466998517334,-10.966003817892053
-143.47022990269372,68.06491324495124,32.33469501542501,-289.82150920279196,-106.02825553760499,-177.62396635235768,-188.1275375682607,-325.2246146959107,-140.50868720727212,-58.38848362030468,-25.933808465600926,-10.185052452296473
-143.7716147244297,67.00108310232542,32.26040850232987,-286.960577622684,-108.84689321503578,-179.85852907350852,-183.20689487911585,-327.75278698697514,-147.92766639363776,-58.42708528320639,-25.39360935559111,-9.786472882462025
-144.08371844259918,65.7648087041519,32.42835689539244,-285.3265146007703,-110.48158683653551,-182.25218449775372,-181.90073113082946,-330.344110702251,-153.1619718065416,-58.623128804229864,-24.458330651580766,-10.062853570617943
