Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-158.25888280563817,85.84405616274061,68.56843664053629,-286.7804624535404,-30.69373305415955,-222.34867666131714,-317.7903170698034,-282.1616004979599,-214.19694791195133,-67.10785297067909,4.7543900071281024,-11.634053358571009
-161.2161251581831,82.01833452793127,66.06816233954198,-288.5378553201115,-31.092804349981648,-229.64133873513356,-322.8399850269085,-282.86196217185454,-217.14210520473506,-66.31964309223176,5.918445342880012,-15.682109313165322
-160.51865434736635,82.94732995093504,66.67064962754175,-288.1927343233494,-31.038845281807383,-227.8957752279603,-321.63258175793146,-282.68693527982066,-216.4535012880536,-66.48010346499898,5.61960490814451,-14.720392224914217
-160.9563610143257,82.41828247077568,66.2922545505987,-288.4197214094523,-31.088028722965063,-229.0360602344975,-322.36030499148643,-282.7508888794204,-217.01657820741346,-66.37885841222418,5.786364287858069,-15.282335494317211
-160.6639159625834,82.85517959970416,66.52376865187627,-288.24478946581553,-31.061882636085343,-228.29668730236824,-321.87644501553,-282.64818600234145,-216.86713439657217,-66.49468960659496,5.665131746883266,-14.82765629287765
-160.90859214958257,82.61808142723014,66.28746328203049,-288.35550449622747,-31.074856038656606,-228.90170924675817,-322.3669628849657,-282.69296179869764,-217.16995043403057,-66.46478443033476,5.7575089343472055,-15.128734530336798
-160.7506295159205,82.92682409338461,66.38428482352224,-288.2528809618108,-31.027406866664506,-228.46112183742622,-322.24235097837106,-282.70795972677774,-216.75641938555265,-66.53572163738063,5.69106111045268,-14.97390217534732
-160.96872565385135,82.76335915553443,66.15042376707228,-288.2980744204017,-31.009940396431432,-228.97430992723017,-322.6766561339598,-282.89299374194616,-216.17946987257457,-66.43740063830005,5.73242099733215,-15.54004814618533
-160.92715469591428,82.93697920079497,66.13319396441518,-288.1411089098316,-30.998328317251065,-228.7861913811609,-322.2050664970538,-283.07453558043113,-214.72514318486873,-66.27492353854566,5.52189508540892,-16.01974079784815
-161.16891521294104,82.72275965581055,65.89004007900218,-288.23256969027705,-31.064807046716922,-229.13308387856358,-321.3119143620738,-283.40636684336994,-213.16587514646966,-66.00865806046276,5.113572599357119,-17.088337751125984
-161.1910672326363,82.7494193951835,65.88113679630673,-288.6104845891316,-31.09904141782276,-228.5847552541806,-319.24119345489873,-283.7484914240113,-211.22771185151748,-65.84577775980354,4.1867692072156775,-17.85259576607631
-161.37488506035746,82.49657097158708,65.81458584340388,-289.7040159768203,-30.907102419798647,-228.21396227804243,-317.0022680095271,-283.89026106213817,-208.68160216013055,-65.46907515497352,2.8732725128577217,-18.990098902510592
-161.28857719340758,82.49052108913827,66.07940845901477,-290.9586773439071,-30.396977051025715,-227.23878175358374,-312.37800245353753,-283.25430936774904,-204.02484276331967,-64.65338747596734,0.7116555621859645,-20.9516273319481
-161.23326825404246,82.27623989518295,66.42657747618323,-291.64105104440017,-30.401825292725277,-226.5047275343777,-302.4279859463818,-282.62520436182933,-198.3027857002159,-63.4848707287226,-2.60025343607581,-24.102376981509973
