Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-146.2667933109181,69.72442666760791,27.892489196412907,-256.52372627401684,12.247377112628293,-291.19880731091473,-259.7019389778995,-247.48225542366782,-243.50863953235023,-66.6132052219461,3.175467808639608,2.084734663122912
-145.7383368186281,71.35320858692802,29.40348165402349,-256.9357409463323,13.543177787741818,-290.56575529530363,-259.8098373992799,-246.62438721508994,-244.362665562651,-66.86160029473155,3.6885312362884703,1.7903750940218277
-145.5156085099203,70.76978678996811,28.984232125623805,-256.42144680977924,13.067584846356837,-290.8750870865024,-259.5426746389651,-247.00506099725538,-244.2612111504377,-66.84711535733732,3.56313896676447,1.7462904408068838
-144.8949425664282,70.71683967820275,29.917782322089742,-256.1936604803251,12.985807924784815,-290.0615063624672,-259.0248714147161,-247.13462944336015,-243.85064920049678,-66.87251352463194,3.518250150723751,1.4678085967857009
-144.2527891549595,70.28359971683201,30.8005838530317,-255.92030265879805,12.641552627965702,-288.8934469518784,-257.4266882492463,-247.26546435085967,-242.12366690471146,-66.80654066384929,3.164365468744197,1.1821109263516982
-143.52796282861246,70.33455448725812,32.214558753451506,-256.02713588955123,12.904347795777042,-286.9660670125835,-254.57306227163855,-246.55656724465484,-238.61762644407588,-66.70683993382858,2.5657417690340774,0.3610201838582514
-142.98458962565215,70.35743885413436,33.242770073520894,-255.81649002807012,13.198495496681666,-285.2471423180454,-250.96689191651825,-245.09391382730942,-233.718050686963,-66.4430252153411,1.3962885184674758,-1.1550301151709805
-142.58541121944788,70.63593703681236,34.18588142012888,-255.8625054994119,13.849164919584965,-283.63416885510765,-247.70832313655774,-242.95657093334086,-229.57521407211206,-66.12500974671822,-0.1092086429757888,-2.8025410130205564
-142.45842128462584,70.52896379260481,34.59331805004527,-256.89987099231803,14.139953183593917,-282.2830378771466,-245.56168729593313,-241.2480693775064,-227.29036308453308,-65.83273694373896,-1.6757397778466327,-3.8084134563664547
-142.51817490507008,70.11737501384857,34.941372638348305,-259.90284484193694,13.03739250555617,-280.7975909340602,-244.53925477463753,-241.19289252355594,-225.49711107093714,-65.62486915791979,-3.205568264323655,-4.64572103461135
-142.79859480953746,69.09713210382846,35.104558604113585,-264.9006776546094,7.944241662901689,-278.89223872362805,-243.2245376441706,-244.9053486462068,-221.06113217410368,-65.28146553151326,-5.332765762407951,-6.223907233395349
-143.15849252441782,67.93263237164919,35.490094938819006,-271.2419686227705,-3.556114886944158,-275.47551453262884,-239.36684786339129,-254.5098863552943,-212.57875949808098,-64.57870491017624,-8.495582676074772,-8.978059029282932
-143.54781270835426,66.774435137337,35.87855511705735,-277.36936750483784,-22.756032409036507,-269.60389177819627,-231.08137815478264,-271.32495602579,-201.64174018657758,-63.318778689662416,-12.68430194253743,-12.25336624121606
-143.81519730586098,66.14061262464026,36.40475701055135,-281.4517771356708,-47.573854565650436,-260.8901167237785,-218.04464881442206,-293.7454426263228,-191.88265602846275,-61.667747302119494,-17.15547583052696,-15.001514805692652
-143.9543578856321,65.95948956716026,36.75314539680888,-281.6287970157431,-73.72502038705719,-250.67917500625126,-201.5375803265473,-317.90743461277236,-186.02344259628325,-60.02216375511346,-20.99224207242341,-16.648171247400473
-143.93998735168176,66.25461961333066,37.0217569581898,-277.39166645320574,-96.35064343431036,-241.1174748014399,-183.94207830744892,-339.2455207346088,-184.81381899960616,-58.849879661061784,-23.515978783566716,-17.326928893037774
-143.87915024772732,66.6061093825586,37.042832412762124,-270.0073786138648,-112.70395689409258,-234.21965626392537,-167.69885903132916,-354.91412476101465,-187.28890980045847,-58.28648162361616,-24.852395391918265,-17.250450272730387
-143.79927849183508,66.95862082442054,37.02419920773008,-262.16216910985327,-122.1598915494497,-230.54593578569694,-154.4655390326779,-364.0423917723722,-191.73830314897575,-58.07910017863329,-25.47848537109264,-16.84666558087791
-143.72006213308165,67.22906445447127,36.91858965686171,-256.1874675606654,-125.95590899228922,-229.51540611965018,-144.3098002184668,-367.18428741887124,-195.61550491781463,-57.77980829766527,-26.066479031959837,-16.604906759644553
-143.48583897221798,67.82843995754905,36.95124332795753,-252.96418670500591,-125.93101797798133,-229.54250642018837,-135.89760316925177,-365.01809464590826,-196.43816573826007,-57.22667351471763,-27.12961676540492,-16.532860454974863
-142.92337361082147,69.02042242224329,37.10149096030869,-251.5039303020552,-124.40593650359187,-229.01677143217648,-127.78204614174834,-358.74772804240456,-193.29281959638098,-56.58263246535468,-28.814945478768355,-15.775754786807154
-141.83155201601866,71.12263122758912,37.53905577369668,-250.04259915628577,-123.1223644946634,-226.8584489029527,-119.84427715394665,-350.30730848855467,-187.60564060342227,-56.035754274813264,-30.555850089170853,-13.769457809943171
-140.19820341577133,73.93961279951137,38.14534840440358,-247.45229371363496,-122.71329985297595,-223.35277220433733,-113.06941364063005,-341.87768119109955,-181.27328148753367,-55.57670118759246,-31.711164170468308,-11.163731440562971
-138.14855268845878,77.17297934117197,38.88485887945966,-244.44287553692567,-122.33124530185658,-219.60486375282136,-108.30455225688615,-334.05686237116197,-174.59175810336313,-55.15737486949453,-32.16541390004441,-9.061536154355295
-135.9856231379466,80.23809378994254,39.47755671075737,-242.96268121130828,-120.98977953685655,-216.73464751706922,-105.55691829834818,-325.5668454686197,-165.45109508772907,-54.630465588628724,-32.55699895752117,-7.755645008816488
-133.99154038984153,82.80467285462294,39.83298466304255,-244.71399202918218,-118.46461592227234,-214.74013167735075,-104.3337933196785,-314.25795306448475,-150.85860720166846,-53.749256126928785,-33.680469774478894,-6.708439339073316
-132.39271520725578,84.61446445518811,39.816763261494835,-249.70795315933333,-115.7923670339751,-212.68737375681067,-104.15535666571996,-298.99722525316224,-129.12214412559274,-52.38267206025932,-35.91558472083506,-5.037772523598619
-131.2313303439998,85.78258033865279,39.55811493452749,-256.4124828473208,-114.30774588934159,-209.37872531662927,-104.86598398531754,-280.13952514909,-101.21720440969105,-50.67109360384772,-38.828047310858004,-2.174502535708259
-130.4477733752489,86.44376082605405,39.134602033636,-262.75911218623855,-115.01701459160657,-204.26694955650282,-106.50292931325089,-259.12529424320326,-70.11321494682691,-48.84133000286177,-41.68366459352655,1.7635282922416275
-129.88219562683793,86.90117570569097,38.75343608863371,-267.3671718414778,-118.11373519568781,-197.4131301572078,-108.86075949448443,-237.50998456661702,-39.40675167991062,-47.17133184608629,-43.764066621150505,6.31076682156624
-129.40546193308018,87.30811579508136,38.47372952017789,-269.96371988128647,-123.29702012521406,-189.195138214608,-111.38221112697134,-216.60352407848436,-11.82044567667009,-45.84940767527295,-44.75753047295538,11.152462986080744
-128.9081399389569,87.84749564560772,38.39622595895066,-271.04346925998993,-129.82664734638917,-179.9043318063597,-113.50374951654028,-197.1698731292491,11.514627959180519,-44.78833443693216,-44.900151918621674,15.957930552285857
-128.35428019167603,88.51655149901423,38.47135770719138,-271.17264984082146,-137.02389047217525,-169.74356673934284,-114.93206417233613,-179.65259765165018,30.95447295703733,-43.772573894045266,-44.6118454654986,20.40925861326081
-127.71975024684309,89.32158344414249,38.69110986939025,-270.68086951174195,-144.35149949133336,-158.71441228588876,-115.59082684117281,-164.21425048682158,47.435605229899025,-42.75433255995727,-43.95541796653881,24.366911387027653
-127.02214252414154,90.1275935195341,38.95280108440516,-269.6728357760495,-151.63114881314328,-146.76983332423993,-115.50345834220833,-150.7968748954982,61.904922872461924,-41.768682206219204,-42.86075018967871,27.840111477502354
