Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-159.59696266234735,84.91475670552623,66.35436738110245,-303.0629314352245,2.6179533390932335,-233.92068265636357,-323.2632325180741,-254.34628130288704,-209.52413563640346,-69.09228937142986,2.6034198932635992,-6.745680643898056
-161.98407370490858,82.7466853586804,64.62360167321185,-302.6316204998494,1.9525386877112965,-239.3234084312864,-325.0552506325729,-251.18617480526677,-212.5433051937094,-68.37588955999617,2.864337986340698,-11.604589061243395
-161.3941126863043,83.20480817532948,65.12473164298771,-302.65877529953326,2.098287260516031,-237.99643547971849,-324.5971334630574,-251.94758973669323,-211.71840429700754,-68.55957378737276,2.8476739807053804,-10.338182747390261
-161.74640611653857,82.89355864159008,64.9009904375354,-302.7435045130899,1.858860926482805,-238.79264873771282,-324.9423249602751,-251.67509692928786,-212.40198551086272,-68.44230977718355,2.8577222406632097,-11.122553840701205
-161.51261136597748,83.12694159582226,65.0938874808738,-303.28315638376324,1.69858746791094,-238.13954542892176,-325.4525364975485,-252.35695200222403,-212.3394413049214,-68.41142977544186,2.6454609987149333,-11.524639290849032
-161.72719377036054,82.97939983873732,64.93235519957662,-304.07948477435156,1.36900593698698,-238.47824753820905,-326.8826617227975,-252.44478190495886,-211.86674958168695,-68.19303892234568,2.351164338176393,-13.506048311740628
-161.61682250825953,83.08141690484426,65.00854709197742,-304.9231060902472,0.8077259076605969,-238.08640496975673,-326.8545753239338,-253.1089461890869,-208.7079537793147,-68.15272372612189,1.838934458950996,-14.13288002186341
-161.81235403432228,82.84125723915044,64.88685371980682,-305.75917756618765,-0.6856451685223703,-237.7705864451192,-324.08372554307664,-254.52139405119794,-204.3567052406305,-67.83175460092006,0.6794242674715886,-14.660884267958085
-161.7843223089269,82.68600025039272,65.00796916315122,-307.0390261526429,-3.0434389721219333,-235.88089811203045,-318.19991094941975,-258.1615272268208,-200.34064878144144,-66.93200649747602,-1.4128954763992319,-15.25752208857477
-161.95476482224262,82.23614750117322,65.10464680047765,-308.32269193466107,-6.200555144218924,-233.61448452083363,-309.7236947234586,-262.4468834914697,-197.69738718187062,-65.89232890462335,-3.989189629909618,-15.957504602468656
