Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-160.9458401086411,120.98044806208306,63.11179888918725,-360.9582863898635,-24.114597396194725,-208.161981576725,-301.0236600810847,-307.7140609859029,-206.35889746697598,-72.72704655630284,-3.59499249073245,-12.274659325088132
-163.29763182978698,118.52196657025077,62.10967409095499,-358.4606719555094,-1.312302461876385,-234.0140512346292,-309.38202652957693,-294.0713598662124,-203.45916512934573,-72.6494552458515,0.49647264368579347,-14.671863476422788
-162.71106827629583,119.08660947661453,62.439639045003354,-360.0841978027198,-7.209762676235698,-227.2021231954977,-308.406211506856,-297.7744907978702,-205.53013639161364,-72.62169685984266,-0.6473226602089781,-14.597966843725715
-162.9843726571349,118.58159765522663,62.50351869189943,-361.4012624626081,-3.5501026503582267,-229.40685134430174,-310.6912498254268,-295.19235948341924,-206.19575097181746,-72.25405928581065,-1.2840440504680914,-16.670636500639393
-162.70271178157898,118.57245173418256,62.817283155168205,-365.3463950046122,-3.939659633509507,-224.71469256119806,-307.04518377066245,-293.9497968219803,-205.2066368174188,-71.15815625416501,-5.223140298750955,-19.957636607714583
-162.87996241308412,118.03488709920765,62.948157719904025,-367.8229993728243,0.12202024600061634,-226.05255604226352,-296.8247824488758,-287.08236946647014,-198.75281138347884,-69.40198549960134,-10.571429737087563,-24.010416462011932
-162.7794127175066,117.78352566211652,63.210043333786075,-366.880346184945,-2.0205541549829604,-225.60992067862213,-276.6690838910732,-280.7193857473958,-189.17013835614122,-67.27452876375814,-17.392333359949305,-26.334104557516138
-162.972952128727,117.10180969539414,63.5166812535341,-363.4362672525531,-5.573639614385215,-227.94663599933125,-252.10784350510102,-273.87490974416073,-179.65569583195122,-64.21298022473478,-23.71895743149879,-28.950521723872694
-162.97173608746863,116.35137136686363,64.22603605281559,-358.73108522540144,-16.3463960217028,-226.0008798197199,-225.9099108715449,-271.5400393122115,-173.78043492792102,-60.006952104054314,-29.701540340146085,-32.57996255027023
-163.21402258088588,114.97881219503486,65.27651438475651,-353.2690428014767,-28.22485776179124,-224.09045356517942,-203.5218408333941,-271.6010469827096,-170.84302756371028,-55.97978948590774,-33.871144849775646,-35.84225989303609
-163.3606288928426,113.40246826616932,66.74469412404605,-348.05241339712006,-42.480426200933735,-218.99538186104795,-185.2680159335638,-275.4704899987991,-169.50292889401,-53.0902988968603,-36.71657719512233,-37.479552623443375
-163.74053329404637,111.42332090773255,68.32038508957348,-343.7889423729454,-53.23526657098836,-215.57284938607935,-172.22169939099234,-278.905494971676,-168.75183585146718,-51.03434283820311,-37.8849095315307,-38.9528938428247
-164.05410375530684,109.5745189722025,69.86643237615117,-341.02918168704105,-61.87956399146074,-212.13594362140458,-163.08015774205563,-282.10507965151646,-170.32521292837396,-49.78130075488476,-38.341215580621,-40.13857185133922
-164.50922231337114,107.84338699258927,71.10926215576083,-339.3696939858271,-65.11554558248116,-212.54035125472168,-159.0910467433821,-283.6341307664493,-174.55101815826805,-49.16253295725319,-37.595984737856206,-41.496450221038664
-164.80250259448022,106.67855856481519,72.07944759533031,-338.46452601231454,-66.16872032579776,-213.76154834766152,-158.79537600802772,-286.0505164383298,-180.72299605391902,-48.660312855133796,-35.85183724969507,-43.3999082602953
-165.07462965325976,105.8996701308182,72.78690295216225,-338.2997439840876,-64.51763263980332,-216.35923787543263,-160.90628362629656,-287.5899033988794,-186.31314976598244,-48.61037592499656,-33.914064773052054,-44.83829068585762
-165.0936696293105,105.61034135798958,73.4550573681852,-339.2182863111906,-64.19546151008335,-216.3393195354547,-162.65569094344028,-288.60398686717497,-189.4514155911486,-48.98684891935299,-33.28365992125927,-44.8247231005115
-165.0270629500776,105.47420393728785,74.14842509673427,-341.0002011211812,-64.1160314458078,-214.9927932615189,-163.99493080811226,-288.1979558461484,-189.25852082650243,-49.2126929886128,-33.55793754792881,-44.33053563504307
-164.7214617045324,105.56755491317024,74.95542255390572,-343.42652430026726,-66.00369897526575,-210.96200716511035,-164.2616978188143,-287.9383169580972,-185.88061246451602,-48.88818334251647,-34.55277290262147,-43.866410515012944
-164.3268242735673,105.72611179045776,75.78550525709704,-346.2473791212233,-67.67145723800735,-206.67189564036187,-164.05131078131146,-286.57947440818845,-177.41207910358952,-47.81305485744738,-35.91183195584697,-43.86013693123416
