Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-135.61546362296698,72.3037991213186,72.61722838790307,-237.29021944902905,-86.14529357450974,-167.07594008133685,-261.5304064550756,-310.40844282024716,-174.88287970798285,-69.65272022368993,5.2553941425465585,-3.6035373550903995
-136.16941743931727,72.1358600938419,71.397074026486,-242.12270673445983,-80.56921840599347,-170.71881424603149,-269.03739608519334,-305.3241218034541,-176.95612471136562,-69.90622054622011,5.018314345037729,-1.8206324715044728
-135.96672961102163,72.00203346571374,71.70009961732211,-240.77323042409193,-82.16423399161582,-169.79698082912353,-267.04024650020096,-306.77534839068653,-176.38071873783363,-69.83454402132871,5.1076570232208685,-2.2738771204878603
-136.02372739778704,71.87413211359345,71.58519186067095,-241.45168553858,-81.52832421464015,-170.32961749349778,-268.1231670749588,-306.2411862839974,-176.64737375784017,-69.87582490858242,5.068870500858286,-2.065103399895965
-135.9710458233228,71.77580689404131,71.79340410905259,-240.91052239020695,-82.40498866109992,-169.88592873174144,-267.3594772703581,-307.0510863452376,-176.3842310236339,-69.83303785666789,5.117014115107245,-2.3038878315857834
-136.1272971666028,71.64258493431477,71.77824565361004,-241.41763475502145,-82.25819390131277,-170.01765177747973,-268.0645399715879,-306.9623192637204,-176.4242077504448,-69.8392680199399,5.0977193939037635,-2.136087359988912
-136.34888268933605,71.39749738654,71.87031665851518,-241.3309241978311,-83.03912220698088,-169.45929590995698,-267.70468827138495,-307.5817366106049,-175.96295483441867,-69.86201337778581,5.072950631137917,-2.1182282521320195
-136.84185662924446,70.88188690325069,71.70771318553142,-242.0727660548731,-82.88524990462983,-169.47092818831243,-268.5766941702421,-307.56502394709804,-175.3066429443898,-69.87562538081357,5.015107910236549,-2.3995204661685396
-137.45579902076074,70.02097045730187,71.5317149985599,-241.7800841575704,-83.56419739358205,-169.843321457132,-269.26213675053503,-307.7889759176056,-173.93983753331912,-69.73517838792257,5.1759171878365935,-4.394233768576188
-138.21104723678195,68.88279757769345,71.17695294835056,-240.84899029102095,-82.28568841612025,-173.0733061216202,-270.481373011006,-306.2381376383159,-172.4310163728022,-69.37265919855206,5.464544063407019,-7.895076761263552
-138.8372050173259,67.78176409920074,70.95847660423979,-238.7611894663498,-77.96800344089515,-178.92532344288716,-268.7715467483393,-301.8732402342592,-169.90701727553335,-68.85257694499607,5.143020760741233,-11.801491535438899
-139.24826708131036,67.07385804212046,70.85286068660585,-236.46063692242234,-70.41723326670953,-186.03166258507306,-262.8266657052803,-293.2430168031458,-164.34287198408603,-68.51745856863087,2.9327934084387506,-14.331669030313455
-139.27864298390307,66.92617597700972,71.10508015760213,-233.85300543162867,-62.269776282925946,-191.3699525299482,-250.8632460716703,-282.79630907166467,-153.1290488595821,-68.20071200195319,-1.6276594587786788,-15.737304031700846
-139.06883512144137,67.10830780891357,71.58543509955108,-231.55707612950792,-55.98626449173794,-193.81281226541972,-234.99253238164385,-272.8240984019146,-138.22091655863926,-67.01007701059767,-8.051049118324373,-17.414581262538412
-138.74063558675522,67.15399589101838,72.34261476071734,-228.64816722122282,-54.24908823106871,-193.2200361944625,-216.23603159640936,-266.71391763201996,-125.15540877663022,-64.56531280996187,-15.085615136912967,-20.12012356106538
-138.55886889216146,66.59274195691742,73.15060523656602,-225.0958954370759,-57.209578473849845,-191.0335131163542,-197.4602236553718,-266.1607980661462,-118.80690532598994,-61.803909749033664,-21.03723281177365,-22.05029184122497
-138.58828091285335,65.21908507336019,74.01800229170365,-220.4101929813077,-64.09357986113602,-188.06457853490573,-180.2185333913849,-271.7635324550802,-119.86438744824036,-59.846583989918514,-24.64606897073289,-22.64252133692304
-138.86874680541283,63.13987558707678,74.81823802239609,-215.4595073947782,-71.92430852370754,-185.63223419546398,-166.8671094621125,-280.3537936276303,-126.15434540226221,-58.829183795674496,-26.076283178921937,-22.77181880468928
-139.22956929212853,60.760224965909245,75.67399205549708,-210.67382798433903,-78.56672052739903,-183.93815960094275,-157.06613561884078,-288.45288368194014,-133.9599007326612,-58.21055182722093,-26.278283188175283,-23.564843773165983
-139.5385863643124,58.56246086230257,76.5768007273754,-207.01014944095294,-82.64509342428624,-182.87417392626358,-150.75625579855037,-293.86868475401764,-140.75135546761345,-57.60250528475601,-25.938199708387234,-25.02817994994118
-139.61113908852755,56.91643887072847,77.65199089937585,-204.44550673739712,-84.83548035048311,-181.54913886187342,-146.66046672534543,-297.2918933597179,-145.4675195950874,-56.97599037353946,-25.225423830328527,-26.831901544359297
