Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-158.25888280563817,85.84405616274061,68.56843664053629,-156.01868431415053,-265.8757083847928,-252.85918168295063,-263.46905746267987,-214.89919257688604,-218.73719748685994,-66.62584711191303,2.7961930961100334,-2.259143725583841
-161.2161251581831,82.01833452793127,66.06816233954198,-155.76181897182425,-268.9742501070731,-255.32212894600434,-264.20892580596603,-216.483177838878,-218.1917190263768,-66.53330995066858,3.1679406919432562,-2.9128853909467867
-160.51865434736635,82.94732995093504,66.67064962754175,-155.87952393225927,-268.1227898160533,-254.6038988051224,-264.10072210822085,-215.9591321486617,-218.09692388909895,-66.55950502405771,3.0692034751710096,-2.791418255614587
-160.9563610143257,82.41828247077568,66.2922545505987,-155.83117156233845,-268.4262162722878,-254.86562754466345,-263.9717680101671,-215.97082040508025,-217.7387990002114,-66.5039910744017,3.0987419202109217,-2.8488296499099226
-160.6639159625834,82.85517959970416,66.52376865187627,-155.71755195334725,-267.925384564072,-254.53951481170344,-263.5924454675643,-215.67140944706694,-217.77261714258498,-66.48391641190541,3.072267811929507,-2.6842658140409372
-160.90859214958257,82.61808142723014,66.28746328203049,-155.4475084903995,-267.90289869869076,-254.7783133412135,-263.75848282235165,-215.74736156489564,-218.2805547433374,-66.5441577975787,3.161577081745788,-2.6905706744395252
-160.7506295159205,82.92682409338461,66.38428482352224,-155.46278869260993,-267.34284561890007,-254.82237764547006,-264.93576909845945,-215.43681179054113,-218.92234018115056,-66.80084194987532,3.1249181818359504,-2.983522492576337
-160.96872565385135,82.76335915553443,66.15042376707228,-156.3353033413649,-267.53549608706516,-255.25510598140343,-266.8436692143894,-215.15688216407034,-217.60285875240928,-67.11351666626182,2.572210056637846,-4.083578699509239
-160.92715469591428,82.93697920079497,66.13319396441518,-158.70269952881625,-269.19421525340704,-255.09627869842353,-266.9398075136429,-216.0319205014357,-211.77849655049772,-67.14055173908751,0.5664227715122843,-6.035934960181186
-161.16891521294104,82.72275965581055,65.89004007900218,-162.46925441974201,-274.89960606566416,-253.9539415399977,-261.80814272344986,-221.84827641106307,-200.4622470956503,-66.40966503359341,-3.596255035142201,-8.803485955974349
