Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-0.14537032845719666,0.07325370767987258,0.06848790405207511,-0.26885170381193163,-0.05527969085495953,-0.1935758146707444,-0.23875781492286305,-0.23203364490736952,-0.18811776043031472,-0.07237488890879365,-0.016672636476804295,-0.006425049618825572
-0.14512549022238086,0.07274931938446191,0.06997222545720203,-0.2686513376418389,-0.055664425176189816,-0.19087382767393374,-0.2371505377471073,-0.23151321492150165,-0.18602873290923616,-0.07233913896030848,-0.0171187751021761,-0.006467538060646961
-0.14488814956660404,0.07229907249250804,0.07134311882266055,-0.2685782756086435,-0.05607170877854455,-0.18833304554100105,-0.23576460375612096,-0.23112279498618848,-0.18392409515965602,-0.07226845213947537,-0.017571853008997267,-0.006610659407006833
-0.14466404078525225,0.07190712182343158,0.0725423962259639,-0.26872130295022356,-0.05656413514854536,-0.186028554011776,-0.23469735510893552,-0.23104441263994785,-0.1817721364061425,-0.0721268812462972,-0.018044708199152774,-0.006949415688109104
-0.14444674040226252,0.07153657316078622,0.07358712704437892,-0.2691402468172764,-0.05725443990135197,-0.1839081756573079,-0.23392091952843774,-0.23150895155223683,-0.1794468493557586,-0.0718716669414033,-0.018568925984062075,-0.007576995600459069
-0.14422173611840727,0.07111858835441882,0.07454439450543035,-0.2698621157526385,-0.05829578626090388,-0.181836689328415,-0.23329853725571004,-0.2327951755338695,-0.17677521581488592,-0.07145654796680873,-0.019186213310472426,-0.008576201558611012
-0.1439736616675269,0.0705639972024544,0.07550050598402872,-0.2708772154823644,-0.05986687343317526,-0.17964707125179813,-0.2326070795216849,-0.2352191229887555,-0.17359784945439066,-0.07083804218685187,-0.019937185445540122,-0.010005208502623701
-0.14369475895143546,0.06977481880826732,0.07653268174791154,-0.2721341713896611,-0.06215078914898624,-0.17718857408342967,-0.23156341170568553,-0.23910861556471777,-0.16983315174985905,-0.06998472729944887,-0.02084822668822371,-0.011880221840770422
-0.14339216333421953,0.06865602888471471,0.0776862247720294,-0.2735368983825024,-0.06530344048945355,-0.17437133337591076,-0.2298630310386691,-0.24475689632525885,-0.16553678664374455,-0.06888777340319435,-0.021917427073966045,-0.014163341022469805
-0.14309097458878406,0.06712759378977491,0.078961886456838,-0.27495021403026587,-0.06941131528541468,-0.17120015688838658,-0.22723508495983694,-0.2523524401427437,-0.16093591284017839,-0.06756871897021718,-0.023105333488984203,-0.016764487523573422
-0.14283086881565252,0.06513653613814978,0.08031696212659296,-0.27622121453844445,-0.07444792427360479,-0.16778429687828156,-0.22350577585493103,-0.2618949762029786,-0.15641219501883735,-0.06608006750803486,-0.024338921911897987,-0.01955812565463455
-0.14265629674060304,0.0626680010786242,0.08167999134193274,-0.2772159463954725,-0.08024827162349747,-0.16431239879568107,-0.2186487362230605,-0.27312817676710516,-0.1524218636822774,-0.0644969406393728,-0.025532095052227425,-0.022405690211773605
-0.14260324795145815,0.05975325526690293,0.08297386670928522,-0.2778583389431059,-0.08651967551705568,-0.16099740321077063,-0.21280041097961236,-0.28552942322808145,-0.14937478683211997,-0.06290226737316121,-0.0266142949162264,-0.025174342489438884
-0.14268754889212065,0.05647190437041343,0.08413858575962285,-0.278151926102312,-0.09289107076903828,-0.15801522478745583,-0.20623382811951868,-0.29837811084607585,-0.14752256933387342,-0.061370667854577544,-0.027551357230556735,-0.027750810296332112
-0.14289941415073484,0.0529462242440793,0.08514512715001821,-0.27817274068947806,-0.09898284525526133,-0.1554659967938288,-0.19930181806024974,-0.31088270306486526,-0.1469008624717102,-0.05995572855572931,-0.028348501099427558,-0.030052903744665443
-0.14320638091715696,0.049327575766168315,0.0859962412044645,-0.27803859941677667,-0.1044715492805115,-0.15337090157626018,-0.1923675343354033,-0.32231508113439333,-0.14733595028815516,-0.05868300204683067,-0.029039468010064996,-0.03203636217484869
-0.14356310537619008,0.045777640585822156,0.08671601380115496,-0.2778717480264997,-0.1091320964047019,-0.15169475962440138,-0.18573836326879278,-0.3321036153234979,-0.14849171052591964,-0.05754902490243428,-0.0296741680127774,-0.033690926351098195
-0.14392369803337374,0.042449282599612684,0.08733461148670063,-0.27777043987186895,-0.11285369981243462,-0.1503737769859285,-0.17961748333553065,-0.3398665885773217,-0.14992535274183816,-0.05652570360431828,-0.030312620411677517,-0.03502444089072974
-0.14425169535394475,0.03947210897736556,0.0878754635144038,-0.2777951709516272,-0.11563387629489638,-0.1493340390949991,-0.17408543450520028,-0.34539744930515753,-0.15113494779519462,-0.055568628184667644,-0.03102262334787364,-0.036042093049227945
-0.14452445950824025,0.03694608861250946,0.0883494492290938,-0.27796680395328116,-0.11755633828037784,-0.14849888272456735,-0.16911603258303212,-0.34862426075527686,-0.15159804664603843,-0.05462681237324479,-0.03187449911580645,-0.036730511076528846
-0.14473161131322945,0.03494361882830093,0.08875647780039195,-0.27827126388775153,-0.11875856807910556,-0.14779068800990924,-0.16461688665013083,-0.3495605111598962,-0.15080529354270672,-0.05365109292427177,-0.0329315871550435,-0.037051575282355816
-0.14486949686251016,0.03351740726672959,0.08909157648490919,-0.2786667376109219,-0.11939618550079098,-0.14713264732188217,-0.160474183537536,-0.34825662367000526,-0.14828839409634328,-0.05259951476216063,-0.03424164310067912,-0.03694459815926853
-0.1449346655491314,0.03270959187854142,0.08935158488111815,-0.27909092204411734,-0.11961241332207564,-0.14645282855270245,-0.15658365396431007,-0.3447596234293189,-0.14363902460893982,-0.05143965822409862,-0.03583344137242232,-0.03633399188770099
-0.14491885590405423,0.03255734929514878,0.08953960499812284,-0.2794668679030037,-0.11951997569316986,-0.14568977032360642,-0.15286278815847865,-0.3390907288816303,-0.13652108815783073,-0.050149395326277144,-0.03771656517940588,-0.03514094199225356
-0.14480674163339954,0.033091882846116895,0.08966628160209913,-0.2797070666336419,-0.11919939559718101,-0.14479696312291265,-0.14925171036643742,-0.33125042904538443,-0.12668839324666153,-0.048718848119973256,-0.03987925299970393,-0.03329651651123313
-0.14457652322979647,0.03433051858936186,0.08974851651511978,-0.2797171194997906,-0.11871260357798433,-0.1437428907643828,-0.14571279849461932,-0.32125400218350125,-0.11402121342690824,-0.047156138157443336,-0.04228258957292983,-0.030751286618910353
-0.14420282975363724,0.03626460676567651,0.08980674953726481,-0.27940202549705434,-0.11812499184655446,-0.14250424145189428,-0.14223352251021157,-0.30918866512718723,-0.09858143460306629,-0.04549596501016597,-0.04485429193093363,-0.027479551407107443
-0.14366126640673335,0.038847893340635,0.08986168579430676,-0.2786780190190875,-0.117524314014299,-0.14105487058335475,-0.1388298920552675,-0.29527133286664453,-0.08066457911208527,-0.0438042046287724,-0.04748713418651287,-0.023484114553980008
-0.14293394124473682,0.04199021379179162,0.08993095627393327,-0.2774897139497282,-0.11702477011458115,-0.13935934113197868,-0.13554464811626002,-0.2798804162126026,-0.06081574818428873,-0.04216936396539561,-0.05004637220393044,-0.01880990899995759
-0.14201512782234305,0.045559671067273703,0.09002614044635664,-0.2758276316254574,-0.11675209548369286,-0.1373779035288369,-0.13243646420512162,-0.26354224345189425,-0.039787921956267916,-0.04067807766043569,-0.05238860978151373,-0.013565129677535356
-0.1409158940154027,0.04939356382583872,0.09015081597823262,-0.27373843288924515,-0.11681656475197387,-0.13508039543892938,-0.12956191380799775,-0.24687127412490656,-0.018448472304096943,-0.039384066102008564,-0.05438991710966117,-0.00793473186970212
-0.13966636199613314,0.05331542763020693,0.09030039330251527,-0.27132185138616977,-0.11728694272435944,-0.13246094057034105,-0.1269568851242224,-0.23048389021372634,0.0023370859372458786,-0.03828781807655539,-0.05597427859300172,-0.0021684727713703034
-0.13831457611149556,0.05715382138932836,0.09046406607914485,-0.2687141000833097,-0.11817568974603819,-0.12954757666266692,-0.12462567494381273,-0.2149173541262464,0.02180970569967828,-0.037339477877447985,-0.057130088081777136,0.003459230381815036
-0.13692179012470368,0.060758511569796475,0.0906283416475161,-0.2660639420926781,-0.11943782187896194,-0.12640656647346166,-0.12254338034743865,-0.20058225392080845,0.03938534145360274,-0.0364628088426724,-0.05790703843425301,0.008699157151633432
-0.13555506227579822,0.06401119039363973,0.09078082579873219,-0.26351043536014956,-0.12097918791420272,-0.12314478565768065,-0.12067088721355093,-0.18775917187557062,0.05467928538504763,-0.035585893683323024,-0.05839595255175276,0.013361693010023507
-0.13427892252875606,0.06682989793082178,0.09091276972757069,-0.26116895066199713,-0.1226692410706939,-0.11991034375623481,-0.11897463248786139,-0.17662756245109473,0.06749362759247642,-0.03466355417438888,-0.058702228111035835,0.01732452028849115
-0.13314818573864173,0.06916793983634217,0.09101948340979966,-0.25912663193431595,-0.12435749707278707,-0.11688390623859755,-0.11744072588358775,-0.16730191748145998,0.07778318805052785,-0.033684714847170075,-0.05892404582623399,0.02052077374039487
-0.13220360125843791,0.07100883055523008,0.0910987334627988,-0.2574439628740814,-0.1258940459211243,-0.11425631161362751,-0.11607741641507495,-0.15985707376416106,0.0856123399852879,-0.03266690633274141,-0.059140379389775274,0.022920867889555777
-0.13147108671417318,0.07235881270392788,0.09114813279943494,-0.2561581433574924,-0.12715016164739157,-0.11220254780707556,-0.11490719822971723,-0.15434409098531734,0.0911064934406304,-0.03164540738572105,-0.05940684288871894,0.024515613340040734
-0.1309641031066856,0.07323831184039359,0.091162908056141,-0.2552862167476233,-0.12803272173761363,-0.11086563796071142,-0.11395432625623333,-0.15081080101487382,0.09439778540493356,-0.030665065902719394,-0.05975457039860253,0.02530182115901376
-0.1306876807113156,0.07367365835707047,0.09113522079673633,-0.2548284625982842,-0.12848905136246008,-0.11035316878128254,-0.11323382972135822,-0.1493338577707228,0.09556896040352782,-0.02977820872589962,-0.06018922111261271,0.025269793818489657
-0.13064208147445638,0.07369051767128543,0.09105557889606185,-0.25477276969503315,-0.12850312678912884,-0.11074021164211506,-0.11274610385606058,-0.15004936928072063,0.09460756353901097,-0.02904535613402711,-0.06069027286136231,0.024393757507816482
-0.13082434311327543,0.07331037404979973,0.09091606222076488,-0.2550986631412911,-0.12808763804373896,-0.11206995009718378,-0.11247817899973542,-0.15315687251020305,0.09138671819680542,-0.028533025548526283,-0.06121149447264114,0.022629304053295853
-0.13122698120873752,0.0725508111752289,0.09071437034070755,-0.2557781093399839,-0.12727794620497532,-0.1143455505016408,-0.11240998123985609,-0.1588781214536134,0.08568527772235543,-0.02830704245168239,-0.06168216080936884,0.01992430121495689
-0.13183454778746337,0.07142928292289395,0.09045732126552467,-0.256771614428141,-0.12613155135661264,-0.1175137801185003,-0.11252299414142403,-0.16737216165823787,0.07725046892483457,-0.0284251165536326,-0.06200838150825483,0.01624800963051557
-0.13261990598026197,0.06996899290067042,0.09016255011049545,-0.25802203781490374,-0.12473072045829177,-0.12144955511797828,-0.11280975873400427,-0.1786294817548952,0.06589343787634723,-0.028931965715332717,-0.06207676497134225,0.011633570626955064
-0.1335423763206553,0.06820488097195378,0.08985775705440065,-0.25945182133239,-0.1231808154817024,-0.12595420321002176,-0.11328307187045016,-0.1923838892782685,0.051594975790517805,-0.029854233220374275,-0.06176588706139022,0.006214174058088942
-0.1345491616791813,0.06618775397899032,0.08957767890545601,-0.26096873340284754,-0.12159834683910863,-0.13077381378960337,-0.11398170107305533,-0.20808485679362002,0.03458939427331208,-0.03119002722806568,-0.060968863085238266,0.00022725959438256872
-0.13558007217412757,0.06398515746766772,0.08935961115554682,-0.2624802741397035,-0.12009127602774804,-0.13563126511646104,-0.11496718435974138,-0.22495527595371764,0.015395963948211983,-0.032895973343228094,-0.05962134412092616,-0.0060221751296334666
-0.13657431034261158,0.06167839441085685,0.08923849347482013,-0.26391083029056,-0.11874192446186528,-0.14025772079604965,-0.1163081690618032,-0.2421205530305366,-0.0052170754581301205,-0.03488448211922874,-0.057721869308415934,-0.012218903057214963
-0.1374775494133201,0.05935597455187717,0.08924231442244515,-0.26521308866286375,-0.11760166067994438,-0.1444143397329716,-0.11805524546403659,-0.2587586984752908,-0.02632764592895428,-0.03703966676146049,-0.05533506324719235,-0.018083767914393485
-0.13824781246567164,0.05710463713905557,0.08938821537067784,-0.2663680454526411,-0.11669722749624324,-0.14790700833044876,-0.12021519547473535,-0.27421563201627264,-0.04698694669410118,-0.03924386668104762,-0.052579415964802055,-0.023395012392198343
-0.13885931577774416,0.054999789384902506,0.08967953884740038,-0.26737416052137586,-0.11604041783762797,-0.15060257584238773,-0.12273392999099249,-0.2880571133775737,-0.0663447947190889,-0.041398078027800204,-0.04960821990295393,-0.027993548919841287
-0.13930398148720927,0.0530974931780312,0.09010425680158535,-0.2682318203242178,-0.11563330923289863,-0.15244797158413234,-0.12549310581326406,-0.300063596799023,-0.08374522055433159,-0.04342816588156912,-0.046589922995018754,-0.03178474049093941
-0.1395905785033136,0.05142981098611771,0.09063544986545846,-0.2689310263301558,-0.11546859154575467,-0.15348167417961112,-0.12832146058008842,-0.31019303949461174,-0.09877785852060689,-0.045281725570555306,-0.04368892945709038,-0.03473918306997582
-0.13974159731367924,0.05000444055456296,0.09123437582629047,-0.2694480112333019,-0.11552919389467242,-0.1538252871628672,-0.13102004223758013,-0.3185350940015606,-0.11128504883496586,-0.046923957511925365,-0.04104633191775917,-0.03688903212255129
-0.13978825542954873,0.048808457535655804,0.0918559904585716,-0.26975245031105727,-0.1157888064834619,-0.1536548503033402,-0.13339770181834237,-0.32526831996602346,-0.12133335079116447,-0.0483361766314935,-0.038762640523497184,-0.0383180744603834
-0.139764493455393,0.04781505980045228,0.09245583073857432,-0.26982223312583953,-0.1162118064131101,-0.15316315289405794,-0.1353081572032501,-0.3306215403210965,-0.1291598800296378,-0.04951597306863636,-0.03688770854766353,-0.039145880093821694
