Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-161.90504762941083,119.18171025826291,61.88135765524014,-340.2929258430805,-28.546125369135893,-190.08759312996875,-301.77038373613357,-259.4013177723832,-237.92687077187963,-73.62009967033774,-1.9817770728256876,-21.621322489226674
-163.66274556182134,115.975872524362,62.06190526069069,-330.9066721567573,-28.043741860758317,-198.40536966619516,-298.6102125791114,-252.6907316523601,-245.29951545531435,-72.4733549579085,-1.8075082560604419,-25.288980543017594
-162.73559483057986,116.71664140638397,63.31884399353517,-332.8122182993583,-28.888129007518856,-194.49436373938943,-298.7431661779756,-254.92365098916855,-241.89684040707346,-72.85311827192976,-1.9913885270435359,-23.89970656554304
-162.8553870689956,116.0842793012059,63.892297715367505,-331.4608089095201,-29.30779146264655,-194.94327373254637,-297.79016323629685,-254.26118717283597,-242.28863633404714,-72.97907155669527,-1.9812873800364885,-24.23875004691127
-162.58181983516673,116.1859709725239,64.4172337611574,-332.69634801350946,-29.934180479536877,-193.2683978915983,-298.55227063987536,-255.57181812523024,-240.61612145424832,-72.73776835135182,-1.9755595690927785,-25.40318729843321
-162.85206671578027,115.62317361270088,64.5511964902889,-332.94699851553696,-29.891393987645287,-193.70928277335244,-301.7223732645955,-255.224372719372,-240.16441454330825,-70.31481658622663,-2.476988692839035,-30.799302763061345
-162.91657269519908,115.392040488894,64.70632706613874,-335.2256284346027,-29.578380198388913,-192.67809565425063,-308.329387085085,-255.10416097030748,-237.06575549069294,-65.60288106929681,-4.648544810792854,-38.71384074053433
-163.31321129975683,114.5309194439892,64.8253123897622,-337.0505633995841,-28.92057618181994,-192.51490289632432,-314.69952573035624,-252.91419316582602,-232.42221173448064,-60.252776076236366,-8.505622045938432,-46.73853204017217
-163.5348280042964,113.64773753207281,65.25940023730362,-339.85579919748864,-29.03433522933311,-190.69068722360595,-317.3632270737369,-251.3804195897257,-224.37887050802829,-57.13817745241931,-12.693552981914285,-50.64604650689753
-163.9606445345295,112.13575689250115,65.94929238181781,-341.51043742640445,-30.255403018318674,-189.07931864491496,-314.6615806187956,-250.72540158752668,-216.8832140570383,-56.51860564567315,-15.884991478109512,-51.041799600058674
-164.21892746791949,110.61583981550196,67.02075597556808,-343.09438296977015,-33.06135733722603,-186.26825450527082,-308.5107065737875,-253.05111137276253,-211.46370268876467,-57.201150267229146,-17.88971692116654,-49.41169515916841
-164.59732690472788,108.78753594658896,68.26045144696516,-343.2184349215278,-36.67522022005035,-184.29148481569305,-300.6766879149144,-256.4756854897384,-210.41286612798362,-57.775256772625944,-19.04460899775579,-48.250372716945414
-164.80194938633016,107.22966526630663,69.62334612699078,-343.01646459631934,-40.59380112346159,-182.21171705514237,-292.81320559689334,-260.74665456615014,-211.42386312501986,-57.902115856742135,-19.73042635622656,-47.87604730670845
-165.0604893859471,105.70424432135822,70.88271906489224,-341.6606950008234,-43.86726427044657,-181.4226678212413,-285.27971864480656,-264.08633369958216,-213.75545430452735,-57.507698871839544,-20.0617414216323,-48.58164545695386
