Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-138.28303467974294,108.3287651165199,80.12089767813178,-288.7122741747791,19.177176758922528,-252.95456869504596,-270.95460518586015,-253.21858056795583,-231.09930019417345,-67.49270594985526,-9.16652540779661,-16.357024983420672
-149.20911396460636,83.89951476461668,94.10493502679414,-325.1364113719022,1.812318324461117,-228.72259268319715,-283.871317857581,-267.62339389303753,-208.32205083621938,-68.39100549585665,-14.117869622848723,-11.144251637832827
-142.82116422697408,92.87169744315452,94.47326093994687,-340.71849489925603,-2.9412133080458744,-207.87535833188716,-286.01554533649517,-269.3698361294188,-188.4303357077338,-68.26640363757939,-18.674173237132624,-2.451341012272714
-142.362806066531,91.09129212942575,98.2755019984611,-353.35215924050743,-18.604371087034977,-188.08616031752626,-272.7764450425406,-277.62401419849414,-162.87247089602232,-64.53662865415812,-26.889055109313293,-1.0879952258343155
-140.47866973467598,93.88804314423744,97.9162065554496,-351.09022372157847,-39.910270770896474,-177.19094831575467,-242.47146172843318,-287.15591580847126,-145.93670228447857,-60.06839752646926,-34.868093412928154,-0.7208641207114381
-143.04483379591585,89.39039118883922,98.64689568845198,-340.32940263000023,-69.84530816389274,-171.1265176456982,-214.02959145793488,-307.2265620133648,-128.32774921219976,-57.416030549560304,-39.458864290574255,-0.2363468887378133
-144.9106378028665,86.35103082011253,97.66433189052786,-325.9908461429292,-94.17999571755655,-168.31091973609693,-182.99368059625687,-319.5947448856957,-118.71752122547763,-53.99455228529137,-44.1015009082019,-0.8654018579444059
-148.6216773928242,79.17274820175753,98.01158867401898,-313.171405568827,-112.03809609793983,-169.71841850026988,-153.36288492085592,-324.6451020952215,-115.8044209614963,-49.801660957866886,-48.50708277613437,-1.6140841620844841
-150.61030635506737,75.28986450272784,97.0899258253258,-300.38874579880894,-119.55487905360552,-176.4329022256028,-132.9446320827609,-324.74152366538914,-120.0936797675434,-47.03481470344363,-50.78355410797284,-3.8148737808135094
-152.59058164856873,71.15735660931213,97.40461428991297,-296.2870132746191,-121.67372708801531,-180.43242214128537,-122.12140070457318,-321.95735528173714,-125.79439383090319,-44.98842873223951,-52.2300472365709,-4.714377725795512
-152.7395697869503,70.72908218927188,96.86565220009678,-293.3600609165958,-119.9973897101952,-183.407225870695,-115.85206429249715,-317.42526591772577,-130.39092114695154,-43.8767182199449,-53.04043713687665,-5.437151662699744
-154.0677649520888,68.54919757628534,96.48829630364017,-288.9073249610414,-119.19825422410528,-188.19310186608888,-109.43945013293799,-315.23801279640566,-134.13208853654493,-43.0595077570928,-53.5470053816104,-6.964155417820961
-155.19523600982694,67.23656801157922,94.8307402618768,-282.2427002208621,-116.04604863183091,-196.96860041057002,-102.47909445485756,-311.84995160755506,-143.48240903124457,-42.554054281753515,-53.667901339086505,-9.145658215024978
-156.84174041941134,64.5957630017913,94.03097528653461,-276.97482596102793,-112.21252669670257,-205.00626205379734,-98.05860860726038,-309.1926081885685,-150.8354963751658,-42.389804058092395,-53.292211262734504,-11.467832774744409
-157.38663998968502,63.78978128239827,92.97952056538067,-271.3180721329181,-107.2982983154046,-212.03640040269227,-95.35728910178787,-306.4472860387649,-156.8755055303733,-42.32660597281119,-52.58754635456473,-14.616726020444132
-158.5000538199801,61.781063996899846,92.46570356383211,-267.2112785593746,-102.653314285328,-218.56890626103035,-92.87849456337487,-303.54853840449954,-163.13195483809534,-41.99914505960007,-52.155777850910006,-17.960052332604487
-159.12724967563076,60.710616077942994,91.44319149941005,-262.3671524219458,-98.09760125582815,-224.71129047198627,-90.22246753424753,-300.53051839135026,-168.10768292234235,-41.346507941522184,-51.57679574280015,-21.078877256607814
-160.12991117215321,58.64607606681602,91.21142429813432,-259.1313912567243,-94.28449576246396,-229.45393755494553,-88.38589999526351,-298.10544145390713,-172.15267228954775,-40.60732318427005,-51.008082102912105,-23.83484386593859
