Sh_x,Sh_y,Sh_z,El_x,El_y,El_z,Wr_x,Wr_y,Wr_z,WrVec_x,WrVec_y,WrVec_z
-160.9458401086411,120.98044806208306,63.11179888918725,-251.31935200120293,-128.74276686365397,-170.69517185390657,-191.48626791689816,-397.2289906742159,-166.30494819837773,-66.74040625228837,-10.015866670458026,-25.771621069072097
-163.29763182978698,118.52196657025077,62.10967409095499,-257.51199079800114,-119.5554203302229,-184.71793085449227,-194.44344232882918,-397.98411464736006,-163.6043729053062,-65.97030392322782,-10.344721917535487,-26.96348433228511
-162.71106827629583,119.08660947661453,62.439639045003354,-256.2527258833288,-121.72187510508137,-181.48027415902638,-193.87441821777858,-397.66322631749256,-164.5436991029254,-66.0377327365622,-10.301692899855155,-26.864323065519095
-162.9843726571349,118.58159765522663,62.50351869189943,-258.2416694732254,-119.52545119449005,-183.92062664290148,-195.1327905389596,-396.7914276331774,-164.92548969025046,-65.78172693898772,-10.6657843910116,-27.481962117283278
-162.70271178157898,118.57245173418256,62.817283155168205,-259.75487343158795,-118.95543711642962,-182.750216336141,-195.97743898290486,-395.0246227381041,-166.0203393666924,-65.60440044192181,-11.381341830651774,-28.34282052914668
-162.87996241308412,118.03488709920765,62.948157719904025,-263.14975346616245,-115.95494930347832,-184.58931285861667,-197.32012249799604,-392.2246663953894,-166.19093997896735,-64.72326018523623,-12.523827785868516,-30.4921100011241
-162.7794127175066,117.78352566211652,63.210043333786075,-265.795814978871,-114.09154317936938,-185.4391178609055,-198.01479008697,-388.51450907046996,-165.68103529702103,-62.889881110153596,-13.95249182276013,-33.768611403371644
-162.972952128727,117.10180969539414,63.5166812535341,-268.9894266219551,-111.52685674476734,-188.1261556629194,-198.5474977617059,-384.90597670967827,-162.99732394036727,-60.43984705083604,-16.16079763389784,-37.22732491929053
-162.97173608746863,116.35137136686363,64.22603605281559,-270.5417453821373,-111.38560211878276,-187.9811069924316,-195.94905477330343,-382.4413534183322,-158.50632031299796,-58.68325651786802,-19.355562017797745,-38.7192934479948
-163.21402258088588,114.97881219503486,65.27651438475651,-270.71819183938,-112.30015155109041,-187.12185805337708,-187.88854136933895,-381.8947882290481,-152.28415050178268,-57.364755244769505,-23.18843783560837,-38.95458279750047
-163.3606288928426,113.40246826616932,66.74469412404605,-268.0858640570706,-115.45788391206743,-184.02970481302677,-174.0495189792538,-383.5340172663653,-146.31277524495326,-55.417430302267114,-26.49284560390235,-40.08477719914327
-163.74053329404637,111.42332090773255,68.32038508957348,-264.3051759279664,-118.31498912181101,-181.72457911971154,-158.42334453475232,-386.79713690000114,-142.10142098491627,-52.312862227276156,-28.308287024544146,-43.23320552569972
-164.05410375530684,109.5745189722025,69.86643237615117,-259.9065253266202,-120.96903022985134,-179.0736996479015,-144.44425793428033,-390.39418834121904,-140.79180325080455,-48.8143652730963,-28.407935879433637,-47.16363009370733
-164.50922231337114,107.84338699258927,71.10926215576083,-256.63718053208316,-121.69077652515492,-178.06766702400373,-134.3454523057423,-393.42812181422477,-141.40129410678142,-45.4876421695377,-27.380250864593858,-50.91967268614219
-164.80250259448022,106.67855856481519,72.07944759533031,-254.148062954439,-121.73502246894618,-177.29232540846868,-127.34485032786749,-395.4369259414348,-143.2505665132116,-42.99556907414479,-25.957586864539344,-53.759243073068355
-165.07462965325976,105.8996701308182,72.78690295216225,-252.9724707923412,-120.65556579778043,-177.8288668798811,-122.21857389110303,-395.98819225471135,-145.4113572595507,-41.65114867999786,-24.75901845841371,-55.478192811395395
-165.0936696293105,105.61034135798958,73.4550573681852,-252.1694521039463,-119.83041999199217,-177.90669366519546,-118.25625355091512,-395.2983291944802,-147.65840026885456,-40.88109907201455,-23.79818442722506,-56.46076547956915
-165.0270629500776,105.47420393728785,74.14842509673427,-251.98439663005004,-118.85364588908723,-178.0410295222331,-116.37668656136077,-394.5862166512786,-149.1660167269295,-39.99288231909628,-23.024479236891377,-57.30047629774746
-164.7214617045324,105.56755491317024,74.95542255390572,-251.8234313331119,-118.85502233964549,-176.87071952528672,-116.04559778690029,-394.6895682162369,-149.75882312276912,-39.30328367256815,-22.504614099350366,-57.846603964444114
-164.3268242735673,105.72611179045776,75.78550525709704,-252.36200663099214,-118.9342494256459,-175.82828500659818,-116.01179468049854,-394.98729332200355,-148.68043626868257,-38.64654214694533,-22.595678772951135,-58.23247357040996
-163.6763734889112,106.17202975698707,76.64789034110817,-253.64662423313973,-119.18307782820041,-174.91722508956792,-114.56408841043324,-392.6446398384886,-143.84834712685637,-36.821168552343714,-23.975311119778752,-58.745187223585944
-162.83772372069078,106.87345183487649,77.5302753907186,-256.7471724339366,-118.18754351205068,-175.32734481590043,-110.91457726240503,-383.2243313704589,-132.23645618189698,-32.185205306060084,-27.144087831948113,-59.744929980715774
-161.63106777659831,108.03067839140304,78.55361703272932,-261.0227090696843,-116.7949393723055,-175.55720054706387,-104.88957724740217,-363.2962210518749,-113.88424593101404,-24.97284876532853,-31.97723222264486,-60.39027358104088
-160.13948491338172,109.53989517849718,79.73976680487803,-266.2421326050272,-115.22170326264623,-174.97201850310626,-97.72915061625804,-332.9795568676017,-91.40359648003388,-17.482938078472564,-38.102850793234,-59.24471808864206
-158.3101860474284,111.44279507919832,81.08191768048474,-270.40101777219536,-116.01356560769146,-172.0837405823216,-91.12003782147254,-296.904319933451,-68.06930277339237,-11.83060547867382,-44.86216360575215,-55.80661893466445
-156.36598534246127,113.50189820907018,82.41144401300899,-275.18797410763284,-117.51510942228926,-166.95949906667744,-86.89790282288467,-262.01238305574253,-45.16117704406814,-7.473268464236567,-50.99507352059421,-51.34442713890662
-154.40337526288107,115.63376931128407,83.57375998938238,-283.373041682937,-117.64565579798155,-157.30829153824263,-86.01817697243386,-233.0709309421108,-22.443281347533556,-2.96035355628186,-55.3786440178089,-47.2256703235692
-152.68176929688696,117.59073621565051,84.39756725490192,-291.45786144111435,-120.35362896555401,-144.54559943799643,-88.94486163272852,-210.46838948175764,0.9356785459739143,1.7333627849112592,-58.449149362018325,-43.51025294810261
-151.2499873112297,119.35073910636115,84.82265795056692,-300.2803274435717,-124.7638394381803,-128.2392026143263,-94.88949249133532,-191.81644128609818,24.91416749387046,5.857415414495942,-61.06475092594012,-39.43517591799996
-150.21533716707054,120.831549458407,84.80907026138497,-309.25567291126794,-129.93595300075845,-109.54559971738512,-102.37188882690421,-174.58361703930723,48.67288560386553,9.309021487174435,-63.3508683694247,-35.01699323470971
-149.48199829130286,122.16748640211901,84.41139140917936,-317.06334271759306,-134.91370431735217,-90.38955710830153,-109.55368949724219,-157.64374261636183,70.08311368013506,12.468869765347389,-64.96257844705082,-30.792541952338233
-149.02685525843734,123.37681566689855,83.72101052381629,-322.532407129441,-138.89938030261777,-74.38769016385791,-115.24359313814679,-141.79596329741133,86.85674381611007,15.373195429231203,-65.91140804405221,-27.06923486429087
-148.7029715827405,124.52548480466697,82.92446167684334,-325.62287132059856,-141.61653931068207,-63.2956953461226,-118.88903911728293,-129.1748861751975,97.54433851796131,17.247101103231735,-66.5471832764059,-23.596699388339626
-148.46687890073332,125.49340426871014,82.21026174540033,-327.11515934872665,-143.00465314228092,-57.61983734154508,-120.85479138927464,-121.58400190232943,102.66532898739209,17.416807957328277,-67.2572591471859,-20.143069902479887
-148.2015996264806,126.24445725811673,81.73748990581261,-328.2272004124493,-143.18120086849694,-55.15729507134516,-121.84835732880205,-118.8158084709999,104.21021148024734,15.96118905226354,-68.1933291657746,-16.480126108240313
-147.8993334165868,126.72695435505617,81.53221443602513,-329.59253406091375,-142.64281137717867,-53.315588100442625,-122.6932012989808,-118.23884320554052,105.25559012519086,13.538873182763956,-69.36404816451962,-12.230347919616003
-147.51549153203013,127.05849899978219,81.52395424309871,-331.27941477332985,-142.3425396295228,-49.36777484362027,-123.89846614679074,-116.79714677800752,108.40212785504168,11.032613837886892,-70.53270456134358,-7.369999009764292
-147.1013286247409,127.33792358136066,81.5965183710431,-332.8950665272984,-142.88747145743014,-42.78589445494411,-125.50557293634843,-113.30964699041098,114.47244411035362,9.006386442749355,-71.32958524035404,-2.336082856249075
-146.6672467435738,127.68880554715861,81.68418706683921,-334.2394753634482,-144.14163724085086,-34.3361525711517,-127.31008737967595,-108.65105919275086,122.37222374418624,7.567357624846381,-71.60312320665733,2.360543473143436
-146.26317200924117,128.1008010009249,81.77466119319584,-335.2039632205887,-145.55180783670738,-25.987559027998344,-129.20858819538083,-104.2316268261888,130.45886235011292,6.64007406712037,-71.48989379768389,6.21538464110711
-145.88218546971459,128.53509280331852,81.87683362115706,-336.13046769216953,-146.5362908287009,-18.66457658563779,-130.9428203003059,-100.66224365571017,137.25473354865767,5.742899431807236,-71.13447229627545,9.486670465119703
-145.5413055086197,128.9158731971564,81.9775193090616,-337.215566970747,-146.939989961247,-12.686898995227807,-132.27417233518162,-97.58954294526094,142.20843746103688,4.7613090507533515,-70.6951566511382,12.366767273901164
-145.2345096891616,129.24134865680372,82.02956301197248,-338.5318247677062,-146.87726585981198,-7.873325514629755,-133.1445211167185,-94.69382971175071,145.39661767531075,4.125435553142071,-70.36554494122356,14.47544627034877
-144.9736897983386,129.53946278141441,81.9940053551325,-339.5708011425736,-146.65378799474794,-4.741303450718249,-133.60346441271787,-92.26364126658916,147.07900117057034,4.0067268705412555,-70.19241746956901,15.66450672103759
-144.75916613797213,129.8505059913038,81.85353014271261,-339.8950675250842,-146.4046262507685,-3.7129035486272386,-133.62395883391244,-90.85528364846292,147.31713535946514,4.233041182300928,-70.05262569184123,16.177877294685977
-144.60098619268288,130.17338153797925,81.63501831884552,-339.06403793711803,-146.3773954269069,-5.0448417466487,-133.1302649744618,-90.55491839152569,146.1880512949338,4.614416871698196,-69.88028035911958,16.260554974096358
-144.51678099672856,130.46667495889625,81.36486590992303,-337.4557980007788,-146.33589043805404,-8.418789047742749,-132.1852638941397,-91.06715338572516,143.7367395803619,4.986737549757596,-69.7167945575212,15.976367753836765
-144.5022370479328,130.7010564605023,81.08525971695326,-335.53134467905954,-146.0320431198232,-13.5921636638774,-131.07819474993246,-92.16103710169253,140.08968579625207,5.3362179222655906,-69.68320940710636,15.16258036261561
-144.5381554903123,130.86257214058782,80.81564312202771,-333.88054359839794,-144.96738403468072,-20.45953568352897,-130.07029797124784,-94.03345466333215,135.22015009703114,5.8115490664348775,-69.88231110747773,13.462271944232912
-144.55224850029828,131.00298793012098,80.59430463108352,-332.3060704535999,-143.21559477280448,-28.921885338675523,-129.07240888056876,-97.32317964372714,129.24669712664445,6.51398942262392,-70.26283367476496,10.476321895210894
-144.49651464626535,131.15723483060543,80.42569484694089,-330.55697833780107,-140.80004998988164,-38.695731137439054,-127.8510537012333,-102.9470215414284,122.71105617163002,7.216982427556375,-70.68754187785619,6.098617743480685
-144.31547746942263,131.39242754861652,80.32172816810258,-327.9231821013301,-138.14723186423367,-49.2775821145912,-126.16303544972743,-111.82253048687284,116.22278636145381,7.419043577181563,-70.92219151931631,0.7111833829586324
-144.04501248482205,131.70441749360936,80.23510829357238,-324.2056668634451,-135.32068588749797,-60.1471038910565,-123.8697905001071,-124.7621057604564,109.65862568095817,6.729134276365382,-70.68284809476269,-5.210935810977275
-143.71880620129934,132.11748221358775,80.1316105687487,-319.10060761344374,-132.66680048582563,-70.75362629652619,-120.74495175620088,-142.15691930520464,101.95628331490977,4.7195192730324145,-69.90657479806053,-11.001264948874312
-143.44609805076774,132.57398430646813,79.94691119287879,-312.9303136905262,-129.9422150769192,-81.07721203021268,-116.9460920345613,-163.68472276459747,91.75333456514771,1.2289491942825679,-68.66692176880828,-16.329205273318802
-143.2601482692046,133.0674697298164,79.68221845291933,-305.5961486505922,-127.34172518041092,-91.18121347630853,-112.97284107867826,-188.44798817901008,77.79087275965534,-3.390807674726291,-66.79180530100618,-21.446468111379033
-143.22959953844554,133.49690003397728,79.3274715801039,-297.3951438413351,-124.71011471230707,-101.212329605074,-109.63602229078208,-215.1899729722448,59.457380565103534,-8.522265689361745,-64.01904598817794,-26.635488536617867
